Simulation Iteration,Q-Value,Q-value Difference
0.0,1.0,
4.0,0.9722501916553594,0.02774980834464058
38.0,3.1886602223448963,2.216410030689537
74.0,2.4342630217295445,0.7543972006153519
102.0,2.40253620939695,0.031726812332594445
192.0,2.1194599816501896,0.28307622774676044
245.0,3.379854739219469,1.2603947575692795
359.0,4.328400176107936,0.9485454368884665
364.0,3.6926991131226408,0.6357010629852948
428.0,3.092633466582327,0.6000656465403136
553.0,4.041457034743514,0.948823568161187
653.0,5.009723979092543,0.968266944349029
662.0,4.777904286031198,0.23181969306134498
807.0,5.238677746281469,0.46077346025027044
1171.0,4.684915956815142,0.5537617894663267
1207.0,4.806622242163074,0.12170628534793249
1246.0,4.468460491003935,0.3381617511591397
1328.0,4.524285388792416,0.05582489778848121
1368.0,5.136108080127374,0.6118226913349583
1389.0,5.844883118109989,0.7087750379826145
1409.0,6.34838182393594,0.503498705825951
1482.0,6.077841384566334,0.27054043936960603
1531.0,5.886659742822736,0.19118164174359809
1819.0,4.697312353915425,1.1893473889073105
1850.0,4.800686145611602,0.10337379169617655
1962.0,4.762075310786383,0.03861083482521899
1977.0,4.9340029488765635,0.17192763809018086
2029.0,4.947688310821392,0.0136853619448285
2132.0,6.179954266010086,1.2322659551886943
2206.0,5.998638944711519,0.18131532129856698
2274.0,5.445843086646196,0.5527958580653234
2278.0,6.073102817887086,0.6272597312408896
2538.0,5.583637574938166,0.4894652429489197
2594.0,6.215077380835646,0.6314398058974797
2644.0,5.5492701780077285,0.6658072028279172
2804.0,6.63169729197759,1.0824271139698611
3008.0,7.130165138015635,0.4984678460380456
3017.0,6.98932665777928,0.14083848023635515
3074.0,7.147804606191219,0.15847794841193874
3115.0,6.693041822646935,0.45476278354428423
3136.0,6.202278642629081,0.49076318001785335
3194.0,6.013203488066914,0.1890751545621674
3203.0,6.496868179905266,0.48366469183835203
3336.0,6.213582916972707,0.2832852629325586
3363.0,6.035494639888352,0.17808827708435526
3523.0,6.394764023140906,0.3592693832525544
3533.0,6.433425440897389,0.03866141775648302
3570.0,6.823372595261187,0.38994715436379757
3619.0,7.461837895941666,0.6384653006804788
3632.0,7.653670463436285,0.19183256749461908
3637.0,7.498457002499039,0.15521346093724553
3662.0,7.366121811927781,0.13233519057125864
3666.0,7.246566172873165,0.11955563905461553
3701.0,6.623660537185172,0.6229056356879932
3749.0,7.3516321128652296,0.7279715756800575
3851.0,7.458888446411714,0.10725633354648423
3896.0,7.778142886742391,0.3192544403306776
3906.0,7.627885137773717,0.1502577489686745
4042.0,6.360979085671095,1.2669060521026223
4070.0,6.558541651585797,0.19756256591470223
4103.0,7.000377683333691,0.44183603174789443
4105.0,7.0130166884274105,0.012639005093719291
4181.0,6.420508505167252,0.5925081832601586
4387.0,5.875170093763785,0.545338411403467
4567.0,6.67379114256528,0.7986210488014951
4592.0,6.5453792046499615,0.12841193791531857
4644.0,6.360257350938302,0.18512185371165923
4674.0,5.790111503678271,0.5701458472600311
4686.0,5.891536575358901,0.1014250716806302
4830.0,6.453445815623761,0.5619092402648596
4835.0,6.427797767655587,0.02564804796817377
4876.0,6.5024092062757575,0.07461143862017039
4928.0,5.89569198872762,0.6067172175481375
4988.0,5.932072701252234,0.036380712524613834
5141.0,6.147606907100927,0.21553420584869354
5365.0,7.112608889917695,0.9650019828167675
5547.0,7.139567837071688,0.02695894715399305
5597.0,6.33188117393602,0.8076866631356676
5644.0,6.473465579140177,0.14158440520415638
6030.0,6.803208824663245,0.3297432455230682
6032.0,6.8110903671208165,0.007881542457571555
6205.0,6.698557897643062,0.1125324694777543
6283.0,6.413745303026304,0.2848125946167581
6298.0,6.46116117249584,0.047415869469536354
6334.0,6.420721367964392,0.040439804531448686
6374.0,6.358063835791993,0.06265753217239833
6425.0,6.253923511011065,0.1041403247809285
6559.0,6.923000989644319,0.6690774786332545
6596.0,6.800464647077236,0.12253634256708335
6613.0,6.775184572061439,0.025280075015796655
6701.0,6.460102032693664,0.31508253936777564
6821.0,6.721498210427327,0.26139617773366286
6910.0,6.175928532821959,0.5455696776053678
7038.0,7.344962097846582,1.1690335650246233
7158.0,6.4518179693526605,0.8931441284939217
7240.0,6.315331988093269,0.1364859812593915
7383.0,6.536652679640569,0.22132069154729983
7432.0,7.748653788155397,1.2120011085148281
7510.0,7.3871493700335185,0.3615044181218785
7631.0,6.397566684849325,0.9895826851841933
7660.0,6.4736742043534115,0.07610751950408634
7770.0,7.286976838812111,0.8133026344586991
7836.0,7.142554079553974,0.14442275925813686
7866.0,7.526026196697926,0.3834721171439526
8332.0,6.519485759288102,1.0065404374098241
8439.0,6.478673417813552,0.04081234147454982
